CensusBlockGroup,State,County,y_tile,x_tile,lng_c,lat_c,img_name
060290032183,CA,Kern County,103576,44367,-119.0705108642578,35.28990809881931,103576_44367
060290032183,CA,Kern County,103575,44367,-119.0705108642578,35.29102902523745,103575_44367
060290032183,CA,Kern County,103574,44367,-119.0705108642578,35.2921499361339,103574_44367
060290032183,CA,Kern County,103583,44369,-119.06776428222656,35.28206117930318,103583_44369
060290032183,CA,Kern County,103583,44370,-119.06639099121094,35.28206117930318,103583_44370
060290032183,CA,Kern County,103582,44370,-119.06639099121094,35.28318221436711,103582_44370
060290032183,CA,Kern County,103582,44369,-119.06776428222656,35.28318221436711,103582_44369
060290032183,CA,Kern County,103581,44370,-119.06639099121094,35.284303233910855,103581_44370
060290032183,CA,Kern County,103581,44369,-119.06776428222656,35.284303233910855,103581_44369
060290032183,CA,Kern County,103580,44368,-119.0691375732422,35.2854242379342,103580_44368
060290032183,CA,Kern County,103580,44370,-119.06639099121094,35.2854242379342,103580_44370
060290032183,CA,Kern County,103580,44369,-119.06776428222656,35.2854242379342,103580_44369
060290032183,CA,Kern County,103579,44370,-119.06639099121094,35.28654522643694,103579_44370
060290032183,CA,Kern County,103579,44369,-119.06776428222656,35.28654522643694,103579_44369
060290032183,CA,Kern County,103579,44368,-119.0691375732422,35.28654522643694,103579_44368
060290032183,CA,Kern County,103578,44369,-119.06776428222656,35.287666199418844,103578_44369
060290032183,CA,Kern County,103578,44370,-119.06639099121094,35.287666199418844,103578_44370
060290032183,CA,Kern County,103578,44368,-119.0691375732422,35.287666199418844,103578_44368
060290032183,CA,Kern County,103577,44367,-119.0705108642578,35.28878715687971,103577_44367
